Pointer,Japanese,English,Draft version,Formatted?,Notes
0x14402e,"このまえ<&name>みたよ!ゲンキそうだったねぇ
 よんでよ! ゲンキじゃない<*A>","I saw you the other day! You looked happy.
<Q>Call out next time!<|>I'm not happy</Q><*A>","I saw you the other day! You looked happy.
<0>Call out next time!<0>I'm not happy<*A>",0,
0x144030,"こえかけたよ!そっちがムシ
したんじゃないか!
 ゴメンゴメン きづかなかった<*A>","I did! You just ignored me, remember?
<Q>Sorry about that<|>I didn't notice</Q><*A>","I did! You just ignored me, remember?
<0>Sorry about that<0>I didn't notice<*A>",0,
0x144032,"なんで?なにかあったの?
 ベつに おなかこわした<*A>","Why? Did something happen?
<Q>Nothing special<|>Diarrhea</Q><*A>","Why? Did something happen?
<0>Nothing special<0>Diarrhea<*A>",0,
0x144034,さてはわざとムシしたなぁ!!<*2>,So you avoided me on purpose!!<*2>,So you avoided me on purpose!!<*2>,0,
0x144036,"はなれてたからしょうがないよ
またこんどね!<*2>","Alright, it happens. Next time!<*2>","Alright, it happens. Next time!<*2>",0,
0x144038,せっかくシンパイしてるのにー!<*2>,Phew! You got me worried over nothing!<*2>,Phew! You got me worried over nothing!<*2>,0,
0x14403a,"もう!そのヘんにはえてるもの
たベちゃダメだよ!!<*2>","Geez, you shouldn't eat things that grow over there!<*2>","Geez, you shouldn't eat things that grow over there!<*2>",0,
#######,#115,,,,
0x14403c,"そとをのんびリあるいてたら 
ひにやけちゃった
 ガングロ? そのままがいい<*A>","I was just taking a walk outside, and I got a tan...
<Q>Like a spray tan?<|>That's fine</Q><*A>","I was just taking a walk outside, and I got a tan...
<0>Like a spray tan?<0>That's fine<*A>",0,
0x14403e,"そこまでヒドくはないよ!
 なんだ よかった<*A>","Not THAT bad!
<Q>Aww.<|>Phew!</Q><*A>","Not THAT bad!
<0>Aww.<0>Phew!<*A>",0,
0x144040,"オレくろいのにあわないかな?
 そんなことないよ にあわない<*A>","I'm just thinking... maybe a tan doesn't suit me?
<Q>It would<|>It wouldn't</Q><*A>","I'm just thinking... maybe a tan doesn't suit me?
<0>It would<0>It wouldn't<*A>",0,
0x144042,"あっ!ヘンないろのオレをみて
わらいたいんだろ?<*2>","You just wanna see me colored all weird, don't you?!<*2>","You just wanna see me colored all weird, don't you?!<*2>",0,
0x144044,そうかな?フツウのいろがいい?<*2>,That's good? Does my normal skin color suit me?<*2>,That's good? Does my normal skin color suit me?<*2>,0,
0x144046,"ほんとに?ほんとはそんなこと
おもってないだろ?<*2>",Really? Do you reeeeally think so?<*2>,Really? Do you reeeeally think so?<*2>,0,
0x144048,"そうハッキリいってくれるのは
キミだけだよ アリガト<*2>",Only you would be so upfront about it. Thanks.<*2>,Only you would be so upfront about it. Thanks.<*2>,0,
#######,#116,,,,
0x14404a,"デンジュウカイにもウミやカワが
あるんだ キミはおよげる?
 およげるよ およげない<*A>","There are oceans and rivers in the Denjuu World too.
Can you swim?
<Q>Yep!<|>No, I can't</Q><*A>","There are oceans and rivers in the Denjuu World too.
Can you swim?
Yep! / No, I can't",0,
0x14404c,"じゃあウミのデンジュウとたくさんトモダチになれるかなぁ?
 たのしみ こわくてヤダよー<*A>","Then you can make friends with all of the ocean Denjuu!
<Q>Sounds great!<|>Nope, too scary</Q><*A>","Then you can make friends with all of the ocean Denjuu!
Sounds great! / Nope, too scary",0,"It's worth noting that a few different NPCs talk about how scary ocean Denjuu are, so it's like, a thing"
0x14404e,"そんなんじゃデンジュウカイで
いきていけないぞ!!
 レンシュウだ なんとかなるよ<*A>","No way! You won't be able to survive in the Denjuu world like that!!
<Q>I'm learning<|>I'll figure it out</Q><*A>","No way! You won't be able to survive in the Denjuu world like that!!
I'm learning / I'll figure it out",0,
0x144050,そうだなー たのしみだなー<*2>,"Yeah! Exciting, isn't it?<*2>","Yeah! Exciting, isn't it?",0,
0x144052,"こわくなんかないぞ!
イイヤツいっぱいいるぞ!<*2>",They're not that scary! Some of them are really nice!<*2>,They're not that scary! Some of them are really nice!,0,
0x144054,そうだ!がんばれよ!!<*2>,That's the spirit! Good luck!!<*2>,That's the spirit! Good luck!!,0,
0x144056,"レンシュウしないと ダメ!!
おぼれてもしらないよ!!<*2>","No, you need to practice! Agh! Don't blame me if you drown!!<*2>","No, you need to practice! Agh! Don't blame me if you drown!!",0,
#######,#117,,,,
0x144058,"トモダチとケンカしちゃったんだ
どうしたらいいかなぁ
 あやまリなよ ムシだ!<*A>","I got in a fight with a friend... What should I do?
<Q>Apologize<|>Ignore them!</Q><*A>","I got in a fight with a friend... What should I do?
<0>Apologize<0>Ignore them!<*A>",0,
0x14405a,"でもゆるしてくれるかなぁ
 ダイジョウブ たぶんね<*A>","Will they forgive me, you think?
<Q>I'm sure they will<|>Probably</Q><*A>","Will they forgive me, you think?
<0>I'm sure they will<0>Probably<*A>",0,
0x14405c,"そうか ムシか!
 そうだ! なんてね<*A>","The cold shoulder, huh!
<Q>Exactly!<|>Or something</Q><*A>","The cold shoulder, huh!
<0>Exactly!<0>Or something<*A>",0,
0x14405e,"そうだね あやまってみるよ
あリがとう!!<*2>",You're right! I'll try to apologize! Thank you!<*2>,You're right! I'll try to apologize! Thank you!<*2>,0,
0x144060,たぶん?ムセキニンなヤツだな!<*2>,"Probably? You don't think things through too much, do you?<*2>","Probably? You don't think things through too much, do you?<*2>",0,
0x144062,よし もうあんなヤツしらない!<*2>,Okay! I already don't care about them!<*2>,Okay! I already don't care about them!<*2>,0,
0x144064,"なんだよ!マジメにそうだんして
るのに!!もう!<*2>",What?! I'm counting on you here!! Argh!<*2>,What?! I'm counting on you here!! Argh!<*2>,0,
#######,#118,,,,
0x144066,"クルマってのったことある?
 あるよ ない<*A>","Have you ever been in a car?
<Q>Yes<|>No</Q><*A>","Have you ever been in a car?
<0>Yes<0>No<*A>",0,
0x144068,"どんなの?オレよリはやい?
 はやいよ おそいよ<*A>","What sort of car? Was it faster than me?
<Q>Faster<|>Slower</Q><*A>","What sort of car? Was it faster than me?
<0>Faster<0>Slower<*A>",0,
0x14406a,"のってみたいよな?
 うん やだよコワイ<*A>","I bet you wanna try it, then.
<Q>Yeah<|>No, too scary</Q><*A>","I bet you wanna try it, then.
<0>Yeah<0>No, too scary<*A>",0,
0x14406c,"そんなにはやいのか こんど
キョウソウしてみたいなぁ<*2>",That fast? I'd like to try racing against one sometime...<*2>,That fast? I'd like to try racing against one sometime...<*2>,0,
0x14406e,オレサマのテキじゃないね!<*2>,Hah! It's no match for someone of my caliber!<*2>,Hah! It's no match for someone of my caliber!,0,
0x144070,どんなだろう?ドキドキするな<*2>,"Ooh, what sort of car? Sure gets you excited.<*2>","Ooh, what sort of car? Sure gets you excited.<*2>",0,
0x144072,オレがついてる!ダイジョウブ!<*2>,I'll tag along! It'll be fine!<*2>,I'll tag along! It'll be fine!<*2>,0,
#######,#119,,,,
0x144074,"<&name>!なんでデンワ
くれないんだよ!
 してるよ ダレ?<*A>","<&name>! Why don't you ever call me?
<Q>I call all the time!<|>Who is this?</Q><*A>","<&name>! Why don't you ever call me?
<0>I call you all the time!<0>Who is this?<*A>",0,
0x144076,"ほんとに?ごめんなぁー!!
 こんどはでてよ ひどいな!!<*A>","Really? Oh... Sorry!
<Q>Come next time<|>How could you?!</Q><*A>","Really? Oh... Sorry!
<0>Show up next time!<0>How could you forget?!<*A>",0,
0x144078,"ヒドイ!ホントにわすれたの??
 ゴメンナサイ うっそー!<*A>","You forgot me? That's horrible!
<Q>Terribly sorry<|>Got you!</Q><*A>","You forgot me? That's horrible!
<0>Terribly sorry<0>Got you!<*A>",0,
0x14407a,"うん こんどはちゃんとでるよ!
ホントゴメン!<*2>","Yeah, next time you call, I'll make sure to come! I'm so sorry!<*2>","Yeah, next time you call, I'll make sure to come! I'm so sorry!<*2>",0,
0x14407c,ゴメーン!!ゆるしてー!!<*2>,I'm so sorry!! Forgive meeee!!<*2>,I'm so sorry!! Forgive meeee!!<*2>,0,
0x14407e,"えーん!ヒドイよー!!えーん!
もうしらないよ!!<*2>",Waaah! How could you?! Waaah! I don't care!!<*2>,Waaah! How could you?! Waaah! I don't care!!<*2>,0,
0x144080,もぉ!おどかさないでよ!!<*2>,Agh! Don't scare me like that!!<*2>,Agh! Don't scare me like that!!<*2>,0,
#######,#120,,,,
0x144082,"オレ ニンゲンカイにいきたい
つれてってくれよ!
 おいでよ やめときなよ<*A>","I wanna go to the Human World. Bring me there!
<Q>Tag along<|>No thanks</Q><*A>","I wanna go to the Human World. Bring me there!
<0>Tag along<0>No thanks<*A>",0,
0x144084,"ニンゲンカイってたのしいの?
 たのしいよ ぜんぜん<*A>","Is it fun there?
<Q>It is<|>Not at all</Q><*A>","Is it fun there?
<0>It is<0>Not at all<*A>",0,
0x144086,"なんでだよ!!
 コワイところだから ヒミツ<*A>","Why not?!
<Q>It's a scary place<|>It's a secret</Q><*A>","Why not?!
<0>It's scary<0>Won't say!<*A>",0,
0x144088,いいなぁーいってみたいなー<*2>,Wow... I wanna go...<*2>,Wow... I wanna go...<*2>,0,
0x14408a,なんだ がっかリ<*2>,"Aww, that's a disappointment...<*2>","Aww, that's a disappointment...<*2>",0,
0x14408c,えぇー!コワイの?ヤダー!!<*2>,Whaaat? It's scary? Oh no!!<*2>,Whaaat? It's scary? Oh no!!<*2>,0,
0x14408e,"なになに?なにがあるの??
おしえてー!!きになるよー!!<*2>",Huh? What? What is it? Tell me!! Now I'm interested!!<*2>,Huh? What? What is it? Tell me!! Now I'm interested!!<*2>,0,
#######,#121,,,,
0x144090,"ゴホゴホ カゼひいちゃったよ!
 ダイジョウブ? オオゲサだな<*A>","Cough! Hack! I'm down with a cold!
<Q>Are you okay?<|>Don't exaggerate</Q><*A>","Cough! Hack! I'm down with a cold!
<0>Are you okay?<0>Don't exaggerate<*A>",0,
0x144092,"シンパイしてくれるの?ウレシー
 おだいじに クスリのんだ?<*A>","Are you worried about me? How nice of you...
<Q>Get well<|>Take some medicine</Q><*A>","Are you worried about me? How nice of you...
<0>Get well<0>Take some medicine<*A>",0,
0x144094,"そんなことないよ ホントに
ぐあいがわるいんだから
 ゴメンゴメン ふーん<*A>","I'm not exaggerating! I'm really sick!
<Q>Sorry, sorry<|>Hmm...</Q><*A>","I'm not exaggerating! I'm really sick!
<0>Sorry, sorry<0>Hmm...<*A>",0,
0x144096,アリガトウ もうねるねオヤスミ<*2>,Thanks... I need to sleep now. Good night.<*2>,Thanks... I need to sleep now. Good night.<*2>,0,
0x144098,だってニガイんだもん<*2>,But it's bitter...!<*2>,But it's bitter...!<*2>,0,
0x14409a,まぁ いいけどさ<*2>,It's okay...<*2>,It's okay...<*2>,0,
0x14409c,あぁ ねつがでてきたもうきるよ<*2>,Ah... I'm getting a fever. I have to hang up now.<*2>,Ah... I'm getting a fever. I have to hang up now.<*2>,0,
#######,#122,,,,
0x14409e,"もリをあるいていたらなんか
いろいろおちてたよ
 ホントに? いいな<*A>","I was taking a walk in the forest, and some stuff fell out at me!
<Q>Really?<|>Nice</Q><*A>","I was taking a walk in the forest, and some stuff fell out at me!
Really? / Nice",0,
0x1440a0,ホントホント!キミはみなかった? みないよ あぁアレかな<*A>,"Really! Haven't you seen it?
<Q>I haven't!<|>Ohhh, that?</Q><*A>","Really! Haven't you seen it?
I haven't! / Ohhh, that?",0,
0x1440a2,"いいでしょ?キミももリで
なにかみつけておいで
 うん あるかな?<*A>","Nice, huh? You should go take a look in the forest too!
<Q>Sure<|>Is there anything to find?</Q><*A>","Nice, huh? You should go take a look in the forest too!
Sure / Is there anything to find?",0,
0x1440a4,そぉ?おちてるとおもうけどなぁ<*2>,"You haven't? There's a good chance you will, I think.<*2>","You haven't? There's a good chance you will, I think.",0,
0x1440a6,きっとそれだよ!オシかったね<*2>,"Yeah, probably! Man, you almost missed it, huh?<*2>","Yeah, probably! Man, you almost missed it, huh?",0,
0x1440a8,いってらっしゃい<*2>,Lemme know if you find anything!<*2>,Lemme know if you find anything!,0,Because いってらっしゃい is just too darn Japanese.
0x1440aa,あるある さがしてごらんよ!<*2>,"There totally is! Take a look around, huh?<*2>","There totally is! Take a look around, huh?",0,
#######,#123,,,,
0x1440ac,"<&name>ってアマイの
とカライのどっちがスキなの?
 アマイの カライの<*A>","<&name>, do you prefer sweet or spicy food?
<Q>Sweet<|>Spicy</Q><*A>","<Name>, do you prefer sweet or spicy food?
Sweet / Spicy",0,
0x1440ae,"アマイのはうまいよな!
 うん チョーすき<*A>","Yeah, sweet stuff is great!
<Q>Yeah<|>I love it!</Q><*A>","Yeah, sweet stuff is great!
Yeah / I love it!",0,
0x1440b0,"オレはカライのダメだなぁ
 なんで? コドモだなぁ<*A>","I can't handle spicy stuff...
<Q>Why?<|>Don't be such a child!</Q><*A>","I can't handle spicy stuff...
Why? / Don't be childish!",0,
0x1440b2,"ニンゲンカイのアマイおかしも
たベてみたいなあ<*2>",I'd like to try candy from the Human World sometime...<*2>,I'd like to try candy from the Human World sometime...,0,
0x1440b4,たベすぎてるとふとるぞ!<*2>,"But if you eat too much, you'll get fat!<*2>","But if you eat too much, you'll get fat!",0,
0x1440b6,だってベロがピリピリするもん<*2>,It makes your tongue hurt!<*2>,It makes your tongue hurt!,0,
0x1440b8,だってコドモだもん!<*2>,But... I AM a child!<*2>,But... I'm a child!,0,
#######,#124,,,,
0x1440ba,"こっちはアツくってクーラーが
ほしいよそっちはどう?
 アツイよー すずしいよ<*A>","It's so hot here, I wish I could cool down... What about you?
<Q>It's hot...<|>It's cool here</Q><*A>","It's so hot here, I wish I could cool down... How are things over there?
It's hot... / It's cool here",0,
0x1440bc,"やっぱそっちもアツいんだ
 ちょっとね ちょーアツイ<*A>","It's hot over there too, huh? So you're sweating a lot too?
<Q>Yeah, a bit<|>It's horrible</Q><*A>","It's hot over there too, huh?
Yeah, a bit / Way too hot",0,
0x1440be,"いいなーそっちはすずしいんだ
 サムすぎ ちょうどいいよ<*A>","That must be nice... How cool is it?
<Q>Freezing<|>Just fine</Q><*A>","That must be nice... How cool is it?
Freezing / Just fine",0,
0x1440c0,チョットくらいガマンしようよ<*2>,"We've just gotta hang on, I guess!<*2>","We've just gotta hang on, I guess!",0,
0x1440c2,"こっちも ちょーアツイよー!
クーラーほしー!!<*2>","I know right? It's just way too hot!
I want some ice cream!<*2>",It's way too hot here too! I want an AC!!,0,
0x1440c4,"サムすぎるのもツライね 
カゼひくなよ!!<*2>","I guess that's pretty bad too.
Don't catch a cold!<*2>",I guess that's pretty bad too. Don't catch a cold!,0,
0x1440c6,いいなぁオレもそっちいきたいよ<*2>,"Wow, maybe I should head over there...<*2>","Wow, maybe I should head over there...",0,
#######,#125,,,,
0x1440c8,"ケイタイのきのうっていろいろあるよね ぜんぶつかいこなせてる?
 カンペキ! だいたいつかえる<*A>","Phones have a lot of features nowadays... Have you gotten the hang of all of them?
<Q>Completely!<|>Well, mostly</Q><*A>","Phones have a lot of features nowadays... Have you gotten the hang of all of them?
Completely! / Well, mostly",0,
0x1440ca,"ヘーすごいなあ おれはまだまだ
なんだけどなぁ
 だめだねぇ そのうちなれるよ<*A>","Wow, that's amazing... I'm still learning.
<Q>You'll never learn<|>You'll figure it out!</Q><*A>","Wow, that's amazing... I'm still learning.
You'll never learn / You'll figure it out!",0,
